Time,Error,Speed
128.58770108222961,-16.096507955636515,-19.315809546763816
128.76245951652527,14.111453536603573,16.933744243924288
128.93768095970154,2.126052028756094,2.5512624345073127
129.1289451122284,-5.12602523689499,-6.151230284273988
129.3136966228485,-7.36516091495567,-8.838193097946803
129.49187588691711,44.02866152639708,52.83439383167649
129.66824412345886,-7.851672999101109,-9.422007598921331
129.8461513519287,-54.77906386327809,-65.7348766359337
130.02438879013062,8.939905782716998,10.727886939260397
130.2046411037445,22.019320649752437,26.423184779702925
130.38219022750854,-15.849154480497523,-19.018985376597026
130.5621747970581,12.0143983926576,14.41727807118912
130.74604153633118,-7.79811908599688,-9.357742903196256
130.92795252799988,-23.26536878121195,-27.91844253745434
131.10651326179504,-8.295083575103291,-9.954100290123948
131.2824625968933,-21.097078872159997,-25.316494646591995
131.45677757263184,1.8702791227168183,2.2443349472601817
131.630437374115,0.0,0.0
131.80982422828674,-2.611078749416026,-3.133294499299231
132.00513005256653,-3.499627909089029,-4.199553490906835
132.18363165855408,34.8958625285905,41.875035034308596
132.35771346092224,34.61211366717366,41.53453640060839
132.53482151031494,-8.572921340214297,-10.287505608257156
132.71400451660156,-18.021363372897387,-21.625636047476863
132.89017009735107,7.162345144180792,8.59481417301695
133.06505393981934,-40.01000976909395,-48.01201172291274
133.23988366127014,9.604417496072207,11.525300995286647
133.41682386398315,-11.13095086354827,-13.357141036257923
133.59350633621216,-3.1151689465524597,-3.7382027358629513
133.7695508003235,-2.0138713332667018,-2.416645599920042
133.95834112167358,-4.660460289969125,-5.5925523479629495
134.13768768310547,-6.646601373927018,-7.975921648712421
134.31065034866333,-5.560495157676818,-6.672594189212181
134.486558675766,2.6180629089968495,3.1416754907962194
134.668958902359,5.820267989624568,6.9843215875494815
134.84079694747925,7.497599258657923,8.997119110389507
135.0157127380371,5.7287553662382305,6.874506439485876
135.18870091438293,0.0,0.0
135.3600046634674,-1.1961117164588915,-1.4353340597506696
135.53488731384277,0.0,0.0
135.70688152313232,-2.6901945226611788,-3.2282334271934143
135.88934230804443,-16.662811695497556,-19.995374034597067
136.06118416786194,-1.8832316687958135,-2.2598780025549763
136.24036931991577,-3.737464539062903,-4.484957446875483
136.41566133499146,-19.770450062982537,-23.724540075579043
136.58791184425354,2.1613953205831753,2.5936743846998103
136.76900672912598,-6.892423122485141,-8.27090774698217
136.94961953163147,28.942792784136582,34.7313513409639
137.1278817653656,6.260778543979889,7.5129342527758665
137.30988669395447,-26.82563280059209,-32.19075936071051
137.48911929130554,4.849667686509044,5.819601223810852
137.66963982582092,3.111185049458171,3.733422059349805
137.85008478164673,5.401549278819051,6.4818591345828604
138.0294280052185,-10.136641287441256,-12.163969544929506
138.2040512561798,-25.034976820147655,-30.041972184177183
138.3806459903717,-21.10884127660064,-25.330609531920768
138.55887746810913,-21.700380431350318,-26.04045651762038
138.73718523979187,-19.38988536219669,-23.267862434636026
138.91539525985718,-29.428151862700332,-35.313782235240396
139.0902624130249,-7.95619672594986,-9.547436071139831
139.2647943496704,-59.49408587917471,-71.39290305500965
139.44018030166626,-38.46837552797507,-46.16205063357008
139.6140854358673,-43.20635506473627,-51.84762607768352
139.78777027130127,-23.785353376203982,-28.54242405144478
139.96347856521606,-44.084517361573795,-52.90142083388855
140.13689255714417,-45.167675240332706,-54.201210288399245
140.3110156059265,-29.255436688828052,-35.10652402659366
140.4851357936859,-36.31178199687596,-43.57413839625115
140.66011929512024,-49.29720060183357,-59.15664072220029
140.83461093902588,-41.308219460710475,-49.56986335285257
141.00911164283752,-55.17339128920009,-66.20806954704011
141.18377947807312,-37.799022073976346,-45.35882648877161
141.35771799087524,-48.37357402784198,-58.048288833410375
141.53194665908813,-40.2780279597548,-48.33363355170576
141.7065725326538,-15.335502440749432,-18.402602928899316
141.88039135932922,-29.739276701487825,-35.68713204178539
142.06240940093994,-46.614166632346674,-55.93699995881601
142.23681497573853,-39.59958290691104,-47.51949948829324
142.41198754310608,-56.650667975456855,-67.98080157054822
142.5877435207367,-11.057912621132335,-13.269495145358801
142.7720651626587,-46.887413210704324,-56.264895852845186
142.9482922554016,-39.65011111331017,-47.5801333359722
143.127135515213,-36.27899919139653,-43.53479902967583
143.32588863372803,-54.839274440595936,-65.80712932871512
143.50026607513428,-48.24034248867894,-57.888410986414726
143.67487382888794,-20.333561193580866,-24.400273432297038
143.85084629058838,-34.90090465573872,-41.88108558688646
144.02824687957764,-39.618661742851934,-47.54239409142232
144.20597219467163,-16.59947556453343,-19.919370677440117
144.3799912929535,-32.561666561791796,-39.073999874150154
144.55317997932434,-25.122769215955447,-30.147323059146537
144.7337682247162,-29.143595241354557,-34.972314289625466
144.91319036483765,-38.30596490034467,-45.9671578804136
145.0847475528717,-39.962923849029494,-47.95550861883539
145.25815415382385,-29.14027491039844,-34.968329892478124
145.43071174621582,-30.048378188761383,-36.05805382651366
145.60450148582458,-36.46454924751366,-43.75745909701639
145.77784299850464,-41.779787818020864,-50.135745381625036
145.9523057937622,-27.402397432514366,-32.882876919017235
146.1255280971527,-45.24397007271727,-54.29276408726072
146.2977385520935,-32.39570725338975,-38.8748487040677
146.47068119049072,-38.139134802652265,-45.766961763182714
146.64236330986023,-25.741804989140107,-30.890165986968128
146.8157205581665,-37.990089014795615,-45.588106817754735
146.99148607254028,-43.56223077916822,-52.27467693500186
147.1638948917389,-40.904788780460656,-49.08574653655278
147.33736610412598,-34.70375424111992,-41.6445050893439
147.5097222328186,-38.61546890929397,-46.33856269115277
147.6833851337433,-41.989321361784754,-50.3871856341417
147.85705304145813,-38.46024945747581,-46.15229934897097
148.0290651321411,-35.18695071917988,-42.22434086301586
148.2016146183014,-50.42984166090932,-60.51580999309118
148.3734176158905,-21.211552346824316,-25.45386281618918
148.5462679862976,-41.90753591098621,-50.28904309318345
148.7195861339569,-35.926352426875994,-43.11162291225119
148.89146757125854,-46.16948264254289,-55.40337917105146
149.06512188911438,-35.36774938233198,-42.441299258798374
149.239018201828,-43.579878401272275,-52.29585408152673
149.41202759742737,-40.88833202356089,-49.06599842827307
149.58580946922302,-32.13518930864508,-38.56222717037409
149.7578830718994,-34.3882011736683,-41.26584140840196
149.9299521446228,-41.6370742219879,-49.96448906638548
150.10173439979553,-34.03808584594589,-40.84570301513507
150.27475428581238,-14.307584482810238,-17.169101379372286
150.44814777374268,-23.82546306736316,-28.59055568083579
150.62177228927612,-30.33618239773564,-36.40341887728277
150.8117871284485,-42.07688770453238,-50.49226524543886
150.98933100700378,-38.91291260652791,-46.69549512783349
151.16747665405273,-49.737130869749464,-59.68455704369936
151.3550419807434,-38.71796972504851,-46.46156367005821
151.52894401550293,-35.93349726018383,-43.12019671222059
151.702791929245,-18.708370978203327,-22.450045173843993
151.8779730796814,-37.69530070446467,-45.23436084535761
152.05774807929993,-32.351663436941806,-38.82199612433016
152.23629546165466,-24.788837043683223,-29.746604452419867
152.41110396385193,-15.656759631242082,-18.7881115574905
152.58612966537476,-16.551645198520106,-19.861974238224125
152.78701329231262,-7.364000401804302,-8.836800482165161
152.9735701084137,-34.51957783096016,-41.42349339715219
153.14789032936096,-13.407150655971948,-16.088580787166336
153.32214951515198,-4.236394799058841,-5.083673758870609
153.49829506874084,-25.54543416033898,-30.654520992406777
153.67129158973694,-16.11842146660098,-19.34210575992118
153.84597754478455,-10.454118083974338,-12.544941700769206
154.02256178855896,-11.55261626516497,-13.863139518197963
154.19742703437805,3.1694935189456923,3.8033922227348307
154.3719220161438,-9.727124960569785,-11.672549952683742
154.54855275154114,-6.906324215237697,-8.287589058285235
154.72498154640198,32.45854400132802,38.95025280159363
154.89757752418518,-10.025948271773265,-12.031137926127917
155.07096409797668,-6.430695539567323,-7.716834647480788
155.24464750289917,1.5511816560937188,1.8614179873124626
155.42836570739746,-9.315271361005552,-11.178325633206661
155.6023588180542,-4.881742364630063,-5.858090837556076
155.7795066833496,-5.723369540345759,-6.868043448414911
155.95597577095032,-5.846784045662443,-7.016140854794932
156.12983798980713,-8.90732300503417,-10.688787606041004
156.3075089454651,-6.2538197365758625,-7.504583683891035
156.4828600883484,-8.75796414496082,-10.509556973952984
156.65654826164246,-7.355375191534483,-8.82645022984138
156.82850122451782,-7.057405042356147,-8.468886050827376
157.00462818145752,-7.653420941555279,-9.184105129866333
157.18029880523682,-5.557573385321461,-6.669088062385753
157.35749077796936,-6.0794049196549365,-7.295285903585923
157.53605771064758,-6.300067435908559,-7.560080923090271
157.7140350341797,-6.637238421935706,-7.964686106322847
157.9130506515503,-7.42801065249798,-8.913612782997575
158.09438180923462,-6.847672895656653,-8.217207474787983
158.27090787887573,-5.440332031005506,-6.528398437206607
158.44726300239563,-6.543746678703856,-7.852496014444627
158.6201765537262,-6.201775774300288,-7.442130929160346
158.79537177085876,-5.567992553027922,-6.6815910636335065
158.97104597091675,-6.967072290525993,-8.360486748631192
159.14631032943726,-6.6314331614007935,-7.957719793680952
159.32020139694214,-7.45946858997369,-8.951362307968427
159.49271273612976,-5.085228537324616,-6.102274244789538
159.66810011863708,-4.671684769432276,-5.606021723318731
159.84575200080872,-6.33679341972688,-7.604152103672256
160.02243280410767,-5.628322018630614,-6.7539864223567365
160.20017790794373,0.0,0.0
160.3748905658722,0.0,0.0
160.54973936080933,10.770760766925397,12.924912920310476
160.7294774055481,0.0,0.0
160.91012358665466,5.804086303657096,6.964903564388515
161.0912697315216,1.6760171007942952,2.011220520953154
161.27627539634705,6.5573145526594585,7.86877746319135
161.45001602172852,2.4473253559956905,2.9367904271948286
161.62450122833252,7.830642000595583,9.396770400714699
161.79802775382996,3.7606611760559407,4.512793411267129
161.97231101989746,3.9767309750775666,4.7720771700930795
162.15740871429443,2.896005202063169,3.4752062424758026
162.33598709106445,-6.524180890699276,-7.829017068839131
162.51303958892822,-7.471559176592376,-8.965871011910851
162.6879165172577,2.794248831374066,3.3530985976488794
162.8699550628662,-8.366787979496983,-10.04014557539638
163.0441608428955,3.7462566693865877,4.495508003263905
163.2180438041687,0.0,0.0
163.3902199268341,0.0,0.0
163.56206941604614,-5.563107985173498,-6.675729582208198
163.73759174346924,0.0,0.0
163.90970039367676,0.0,0.0
164.08231616020203,0.0,0.0
164.25534558296204,-3.1520086179095217,-3.782410341491426
164.4290943145752,2.783893169365722,3.340671803238866
164.6092700958252,-2.9440463499876235,-3.532855619985148
164.7858293056488,0.0,0.0
164.95743346214294,-8.333099999742497,-9.999719999690997
165.13155388832092,-4.575144274319927,-5.490173129183912
165.31053519248962,-4.498540249790998,-5.398248299749198
165.48354077339172,-1.6441065771499566,-1.9729278925799478
165.6636312007904,-1.60526068328053,-1.926312819936636
165.84751892089844,0.0,0.0
166.0299732685089,-1.8163496354257702,-2.1796195625109243
166.2141797542572,-5.626140503339171,-6.751368604007005
166.39699625968933,-9.722858258013213,-11.667429909615855
166.57531237602234,-8.190980928973362,-9.829177114768035
166.74987030029297,-7.423429168896681,-8.908115002676016
166.9280924797058,-7.794790123222027,-9.353748147866431
167.108256816864,-9.747373485609446,-11.696848182731335
167.28777289390564,-4.896389227630879,-5.875667073157055
167.4689667224884,-6.367847483843263,-7.641416980611915
167.6480152606964,-10.064109316044231,-12.076931179253076
167.83152389526367,-14.156973812449502,-16.9883685749394
168.00934267044067,-2.1498058898077685,-2.579767067769322
168.1977937221527,-7.990399419762175,-9.58847930371461
168.37449526786804,-5.976479262428974,-7.171775114914769
168.55317378044128,-7.107774164796019,-8.529328997755222
168.73070001602173,-5.532578915121601,-6.639094698145921
168.90963101387024,-9.072279871797317,-10.88673584615678
169.08950352668762,-8.089540572556654,-9.707448687067984
169.27383589744568,-4.945966547104157,-5.935159856524988
169.46083450317383,-6.14566335229854,-7.3747960227582485
169.64072728157043,-10.216879629726742,-12.26025555567209
169.81573748588562,-9.129358734374222,-10.955230481249066
169.9900918006897,-9.360022125664537,-11.232026550797444
170.16418361663818,-10.811613209417704,-12.973935851301244
170.33857369422913,-13.967199307096548,-16.76063916851586
170.51230430603027,-6.633960510675565,-7.960752612810678
170.6868495941162,-8.802695995860834,-10.563235195033
170.8889765739441,-13.915056574940271,-16.698067889928325
171.0662133693695,-6.030450222447905,-7.236540266937485
171.2496166229248,-9.888699129645412,-11.866438955574493
171.42874956130981,-7.543085017817626,-9.051702021381152
171.6069462299347,-8.781162734385466,-10.53739528126256
171.78119587898254,-15.745921619858049,-18.89510594382966
171.95448541641235,-10.304846468766033,-12.36581576251924
172.13617610931396,-11.915685441466541,-14.29882252975985
172.31162762641907,-4.743834438860327,-5.692601326632393
172.49011945724487,-5.5128545098622235,-6.615425411834668
172.66804885864258,-5.791872734590589,-6.950247281508706
172.84318614006042,-7.0942875457538195,-8.513145054904584
173.0278286933899,-6.176529760186711,-7.411835712224053
173.2113184928894,-6.363212765646834,-7.6358553187762
173.38625288009644,-9.634006132938312,-11.560807359525974
173.5603313446045,-15.228015687334263,-18.273618824801115
173.73384022712708,-17.72762945437775,-21.2731553452533
173.90687608718872,-6.63069522788547,-7.9568342734625634
174.07791900634766,-3.357033914664403,-4.028440697597283
174.25833320617676,-12.281263999334518,-14.73751679920142
174.43229603767395,-9.089655154359916,-10.907586185231898
174.60697221755981,7.168566200565069,8.602279440678082
174.7804410457611,5.882942839655867,7.05953140758704
174.95277738571167,6.52518509114033,7.830222109368396
175.12539553642273,10.154731813276564,12.185678175931876
175.2978117465973,12.29970975679007,14.759651708148084
175.4705810546875,2.4645353602464475,2.957442432295737
175.64381337165833,2.655745150882819,3.1868941810593827
175.82806634902954,12.196250312281018,14.635500374737221
176.0039918422699,11.460232567378721,13.752279080854466
176.1773965358734,13.325347086632304,15.990416503958764
176.35279083251953,17.699186760693188,21.239024112831824
176.5283305644989,14.804941030895854,17.765929237075024
176.72232365608215,13.259767600823768,15.91172112098852
176.89371633529663,12.060628750156022,14.472754500187225
177.07164812088013,8.503839042709282,10.204606851251139
177.24735116958618,5.585347997155591,6.7024175965867085
177.42498540878296,7.541513604093293,9.049816324911951
177.60387325286865,6.423364978314091,7.708037973976909
177.77991676330566,9.944294263185933,11.933153115823119
177.95779752731323,4.9340485323196654,5.920858238783598
178.13636350631714,3.779097671498202,4.534917205797842
178.31349444389343,0.0,0.0
178.48708176612854,4.691425215332373,5.629710258398847
178.66943740844727,2.0004419766983728,2.4005303720380473
178.85821151733398,6.912174305434247,8.294609166521097
179.03723168373108,-2.177914422158326,-2.613497306589991
179.22034358978271,-6.187340654863486,-7.424808785836182
179.39895367622375,0.0,0.0
179.58333277702332,-3.297726019628854,-3.9572712235546246
179.77450919151306,-1.6470797227835108,-1.9764956673402128
179.95634198188782,-3.733871200160702,-4.480645440192842
180.1296181678772,-1.567805707947467,-1.8813668495369602
180.3119797706604,8.206131129505986,9.847357355407182
180.48725366592407,0.0,0.0
180.65917253494263,-6.156071212490277,-7.387285454988332
180.8367350101471,10.711043698549052,12.853252438258862
181.0139820575714,2.2893306620672638,2.7471967944807165
181.19474530220032,-1.5178327571933818,-1.8213993086320581
181.41318535804749,0.0,0.0
181.6826364994049,-2.947126914931616,-3.536552297917939
181.95706868171692,2.278596890928665,2.7343162691143976
